time,bus,P_sub_kW,Q_sub_kVar
526,129,66.90572628399138,26.480071549319092
527,129,56.10508706931938,22.20704639348899
528,129,45.276198689695235,17.922508314939915
529,129,39.66600020308775,15.702856264942573
530,129,36.26403005974055,14.357911111949687
531,129,34.143331629628904,13.519752080201938
532,129,33.429925802444416,13.235873527503735
533,129,35.50206688409219,14.058309099831908
534,129,42.36235356005125,16.767410272431686
535,129,84.67002426243297,33.4764331485789
536,129,96.21350976705756,38.04755973420201
537,129,85.61797352611933,34.51405547162051
538,129,61.98015024454406,27.416241420227763
539,129,45.461964953773304,23.182594684635795
540,129,43.20924270578885,23.327462430652623
541,129,45.768842599756,24.0977303039667
542,129,55.25785590710797,26.22690270223153
543,129,74.39435686679019,31.368939290560956
544,129,108.04168308136042,43.04808232527292
545,129,151.76345209606978,59.99329553225463
546,129,144.5433508524232,57.139767856921786
547,129,133.14128268297054,52.63331426647835
548,129,118.89171215758765,47.00146349567576
549,129,73.35954733727235,29.016245514160268
550,129,67.4090712132056,26.66785284581212
551,129,59.090315213939704,23.380151887330786
552,129,48.6785988932148,19.26369486745362
553,129,40.45739019136363,16.013243433508023
554,129,36.15509810802209,14.310941344639238
555,129,35.33341139205959,13.985408877371958
556,129,35.21400135758768,13.94012731453112
557,129,36.6291273161643,14.497556109953017
558,129,39.688348581872646,15.705084498570953
559,129,48.07148067344613,19.02028833189244
560,129,58.28329633085261,23.111774216911858
561,129,56.727938424547375,24.194083931484784
562,129,35.428187046335324,21.43678720719089
563,129,14.299041092030507,18.33976336013625
564,129,3.215178238772154,16.590618762983954
565,129,0.5387965643102177,15.18852404513486
566,129,10.087082084218935,15.644099792406989
567,129,31.929015097752256,18.640279898405552
568,129,58.869393774148904,24.666776833095028
569,129,86.55290132411508,34.24317879344162
570,129,85.7566804622607,33.92692897120845
571,129,77.00579113907935,30.467579943184546
572,129,71.85521748064616,28.432315078729356
573,129,65.53701995752803,25.93326875297687
574,129,59.1560307318062,23.409732265201036
575,129,52.40263098418296,20.739504515478547
576,129,44.65543150070417,17.675728017846417
577,129,38.77832578452356,15.349075941854856
578,129,36.96641132637524,14.632523220422879
579,129,37.056686147181495,14.67010325291137
580,129,35.823441973459325,14.179635159971879
581,129,34.58616810775439,13.693722277254551
582,129,37.643384713785366,14.903543907614687
583,129,44.397948284615296,17.57543960441912
584,129,54.75760629532189,21.76329304030973
585,129,52.01227110170947,22.382163041291758
586,129,34.266192866553524,20.609208961539885
587,129,21.19015191793494,19.852759319424045
588,129,15.428938191419661,20.59518143067817
589,129,15.383764508758446,19.78728828153655
590,129,24.562104899935377,19.84497566679452
591,129,42.184724700319975,21.677144885813444
592,129,68.91737146752064,27.865136525902606
593,129,97.17910745697722,38.43654639237761
594,129,97.210730098368,38.447059064578056
595,129,92.13309296362482,36.439840473713204
596,129,85.75826052326718,33.92138575738277
597,129,76.8409447905718,30.392747006683756
598,129,66.59100720760591,26.340474930685104
599,129,56.6489120216076,22.40952659495308
600,129,45.85641736055379,18.1421264908659
601,129,39.9420030323121,15.804964241432527
602,129,36.34686477440141,14.38253459799027
603,129,34.49234551270308,13.648042956986288
604,129,34.29656364923517,13.569509870757726
605,129,36.21798477084681,14.330067745594057
606,129,44.42165345626137,17.57279483953036
607,129,88.06375573965752,34.81288226696533
608,129,93.18581960761563,36.87248679248352
609,129,83.42245173415463,34.00222075661361
610,129,60.47554468969807,27.66329846118859
611,129,45.44518638520145,24.301194003265827
612,129,39.666861194330494,23.004024175079003
613,129,36.57951006467286,21.367053028073624
614,129,41.55099947493923,21.943559866377456
615,129,59.291715642775245,26.26052031270497
616,129,101.64171288425905,40.75952506707867
617,129,151.72143052452114,59.97682849022769
618,129,146.1372052489729,57.76975309857309
619,129,138.9218908371035,54.91803960524362
620,129,125.00670835412109,49.41839200001443
621,129,71.23083605123881,28.181981023290025
622,129,63.003922760753284,24.9293674070668
623,129,51.94108326530156,20.557719226011407
624,129,41.888500982686594,16.583087608618122
625,129,37.293359722237795,14.765428311815363
626,129,34.52969472467515,13.672796976921806
627,129,32.986538325953774,13.063648027594947
628,129,32.638227706730305,12.925587419371213
629,129,34.72167234368584,13.747088068937375
630,129,41.79826815112264,16.54322306080738
631,129,80.08817520594746,31.663812149254248
632,129,88.95576004669437,35.194595547649044
633,129,76.84735606552451,31.315610621846666
634,129,53.839606381146154,25.30311236780218
635,129,41.46563208231768,23.332029866054178
636,129,40.83667883527298,24.423115770827195
637,129,38.59335337509506,23.240873468741043
638,129,46.98336572413808,24.676039307537824
639,129,63.363820757050604,28.161631217052832
640,129,95.05680853700227,38.14108315656451
641,129,133.72591977318038,52.8646429526307
642,129,132.74682901828072,52.4772827067984
643,129,126.46197521792502,49.990967379725134
644,129,114.50638767226096,45.26582930715768
645,129,69.24719687163972,27.38761480449502
646,129,60.92458618237728,24.098701180398113
647,129,51.62017974438271,20.42018538995256
648,129,40.490407519321536,16.01947770727842
649,129,33.24915490611957,13.154844773012899
650,129,30.3393510803609,12.005184439117318
651,129,30.684480799397562,12.14157806752912
652,129,30.077029675485534,11.902674731284288
653,129,32.25288627354317,12.763774062420577
654,129,38.77774926752764,15.342969488051768
655,129,76.83114138998448,30.373582033074353
656,129,82.22445856870664,32.52433245760117
657,129,72.56115597770574,29.755304781173336
658,129,51.49345631827629,24.405639273191667
659,129,40.256633962222566,22.4776587613168
660,129,39.9009279502458,23.399808276027578
661,129,40.51143523179235,23.2003232477262
662,129,44.3920194859686,22.999457721912574
663,129,62.963401327220225,27.69837952314613
664,129,98.96609822081714,39.56158103572699
665,129,135.46839988585901,53.55329440476111
666,129,129.58811269003334,51.22917006218877
667,129,118.67266226680329,46.91511053314938
668,129,111.0671137094208,43.90803637013202
669,129,68.69988493802381,27.177003439514646
670,129,58.80835566869891,23.271866561419536
671,129,50.1944511987773,19.86735827176591
672,129,40.68812965416768,16.108658009119996
673,129,34.78653620976857,13.771964590224059
674,129,32.92208203649949,13.035878913037049
675,129,31.288432013127476,12.39252158209551
676,129,30.75665155285634,12.180448907468447
677,129,32.81782859501803,12.99893950665033
678,129,40.542526448845706,16.052327927452854
679,129,79.61216694469542,31.47962658178019
680,129,85.69740597490139,33.941352949320276
681,129,73.58122496792419,30.138182313510256
682,129,52.67540332893006,24.744159129297643
683,129,38.6678538562748,22.21518230971997
684,129,36.63830371787569,22.538308882730824
685,129,35.012080737626405,21.624394421308867
686,129,40.39711339608587,22.015107656122524
687,129,59.863713277962916,27.04370754102955
688,129,94.54294411933262,38.08934839025572
689,129,139.53853315477005,55.16677985468155
690,129,136.67410601614094,54.033070978145695
691,129,131.3569624876223,51.931496860697074
